equipmentnumber,type,description,geocoordX,geocoordY,state,stateExplanation,stationnumber,datetime
10595659,ESCALATOR,von EG zu 1.UG,8.69653,50.11352,ACTIVE,available,1853,2019-07-07T15:13:10Z
10092639,ELEVATOR,zu Gleis 1/2,9.7694817,52.3567445,ACTIVE,available,2544,2019-07-07T15:13:10Z
10013929,ELEVATOR,zu Gleis 2/4,6.814657,51.0995119,ACTIVE,available,1274,2019-07-07T15:13:10Z
10478167,ELEVATOR,zu Gleis 3/4,10.2086659,53.3533419,ACTIVE,available,6805,2019-07-07T15:13:10Z
10483533,ELEVATOR,von EG zu Tunnel,13.03104903,52.31635055,ACTIVE,available,4099,2019-07-07T15:13:10Z
10443485,ELEVATOR,zu Gleis 21/22,7.0156653,51.452017,ACTIVE,available,1690,2019-07-07T15:13:10Z
10483532,ELEVATOR,zu Gleis 2,13.036589,52.3927145,ACTIVE,available,5010,2019-07-07T15:13:10Z
10483535,ELEVATOR,zu Gleis 3/4,13.03068185,52.31652653,ACTIVE,available,4099,2019-07-07T15:13:10Z
10483534,ELEVATOR,zu Gleis 1/2,13.03086113,52.31641693,ACTIVE,available,4099,2019-07-07T15:13:10Z
10483531,ELEVATOR,zu Gleis 1,13.0365777,52.3928818,ACTIVE,available,5010,2019-07-07T15:13:10Z
10443483,ESCALATOR,von EG zu 1.OG,7.01394,51.45115,ACTIVE,available,1690,2019-07-07T15:13:10Z
10443482,ESCALATOR,von EG zu 1.OG,7.01395,51.45112,ACTIVE,available,1690,2019-07-07T15:13:10Z
10545398,ELEVATOR,zu Gleis 1 Abschnitt C/D,8.2589004,50.0013339,ACTIVE,available,3898,2019-07-07T15:13:10Z
10545397,ELEVATOR,zu Gleis 2/3 Abschnitt C/D,8.2586627,50.0013112,ACTIVE,available,3898,2019-07-07T15:13:10Z
10545396,ELEVATOR,EG - 1.OG - 2.OG,8.2581359,50.001111,ACTIVE,available,3898,2019-07-07T15:13:10Z
10571672,ELEVATOR,Gleis 1 westl.,10.028841,49.79111,INACTIVE,under construction,5400,2019-07-07T15:13:10Z
10545395,ELEVATOR,zu Gleis 4/5 Abschnitt C/D,8.258448,50.0012316,ACTIVE,available,3898,2019-07-07T15:13:10Z
10545399,ELEVATOR,zu Gleis 1 Abschnitt C/D,8.2588243,50.001422,ACTIVE,available,3898,2019-07-07T15:13:10Z
10470213,ELEVATOR,zu Gleis 2/3,9.1242251,52.9991564,ACTIVE,available,1721,2019-07-07T15:13:10Z
10545394,ELEVATOR,zu Gleis 6/8 Abschnitt C/D,8.2582577,50.0011624,ACTIVE,available,3898,2019-07-07T15:13:10Z
10124779,ELEVATOR,zu Gleis 2/3,12.44489304,51.34422429,ACTIVE,available,3644,2019-07-07T15:13:10Z
10347966,ELEVATOR,zu Gleis 3/4,10.2364708,53.6691301,ACTIVE,available,27,2019-07-07T15:13:10Z
10347967,ELEVATOR,von EG zu Tunnel,10.2366423,53.6689694,ACTIVE,available,27,2019-07-07T15:13:10Z
10347965,ELEVATOR,zu Gleis 1/2,10.2363308,53.6692582,ACTIVE,available,27,2019-07-07T15:13:10Z
10410568,ELEVATOR,zu Gleis 2,6.4035665,51.2548242,ACTIVE,available,6415,2019-07-07T15:13:10Z
10480499,ESCALATOR,zu Gleis 3/4 (S-Bahn),13.3893435,52.54907665,ACTIVE,available,528,2019-07-07T15:13:10Z
10313703,ELEVATOR,zu Gleis 1,6.3214327,51.0766062,ACTIVE,available,1643,2019-07-07T15:13:10Z
10313701,ELEVATOR,zu Gleis 1,6.33837,51.2571,ACTIVE,available,1389,2019-07-07T15:13:10Z
10310674,ELEVATOR,von EG zu Tunnel,12.3548831,52.5996977,ACTIVE,available,5131,2019-07-07T15:13:10Z
10310675,ELEVATOR,zu Gleis 1/2,11.4780749,48.1640797,ACTIVE,available,4265,2019-07-07T15:13:10Z
10313702,ELEVATOR,zu Gleis 2,6.33825,51.2569,INACTIVE,under construction,1389,2019-07-07T15:13:10Z
10310676,ELEVATOR,zu Gleis 1/2,11.4779594,48.1643736,ACTIVE,available,4265,2019-07-07T15:13:10Z
10282172,ELEVATOR,zu Gleis 1,9.4775677,53.5959986,ACTIVE,available,5950,2019-07-07T15:13:10Z
10219752,ELEVATOR,zu Gleis 6,6.713280868,50.91646555,ACTIVE,available,2919,2019-07-07T15:13:10Z
10347971,ELEVATOR,von EG (Parkhaus) zu Tunnel,6.3218987,51.0764613,ACTIVE,available,1643,2019-07-07T15:13:10Z
10219753,ELEVATOR,zu Gleis 2/3,6.7134521,50.9162363,ACTIVE,available,2919,2019-07-07T15:13:10Z
10219754,ELEVATOR,zu Gleis 1,6.713675963,50.91618034,ACTIVE,available,2919,2019-07-07T15:13:10Z
10095710,ELEVATOR,zu Gleis 13/14,9.974579956,52.37675699,ACTIVE,available,3620,2019-07-07T15:13:10Z
10300408,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.36508715,52.47592485,ACTIVE,available,4859,2019-07-07T15:13:10Z
10469255,ELEVATOR,zu Gleis 2/3,8.7840913,50.1026867,ACTIVE,available,4743,2019-07-07T15:13:10Z
10431483,ELEVATOR,zu Gleis 1,9.7931483,48.10163,ACTIVE,available,613,2019-07-07T15:13:10Z
10549772,ESCALATOR,von EG zu 1.UG,9.93401,53.55205,ACTIVE,available,2517,2019-07-07T15:13:10Z
10124797,ELEVATOR,zu Gleis 4,8.0537123,49.9762959,ACTIVE,available,2992,2019-07-07T15:13:10Z
10431484,ELEVATOR,zu Gleis 2/3,9.7934293,48.101637,ACTIVE,available,613,2019-07-07T15:13:10Z
10606133,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.651008,49.9509525,ACTIVE,available,1668,2019-07-07T15:13:10Z
10606134,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.653617985,49.96914482,ACTIVE,available,1471,2019-07-07T15:13:10Z
10069431,ELEVATOR,zu Gleis 5/6,10.3322333,50.9771748,ACTIVE,available,1528,2019-07-07T15:13:10Z
10148742,ESCALATOR,von EG zu 2.OG,8.25823,50.00094,ACTIVE,available,3898,2019-07-07T15:13:10Z
10205105,ELEVATOR,zu Gleis 12/13 Abschnitt F,11.0814456,49.444891,ACTIVE,available,4593,2019-07-07T15:13:10Z
10358600,ELEVATOR,zu Gleis 1/2,14.1389922,50.9190364,ACTIVE,available,335,2019-07-07T15:13:10Z
10431474,ESCALATOR,zu Gleis 3/5 (S-Bahn),13.48977955,52.46741915,ACTIVE,available,430,2019-07-07T15:13:10Z
10124788,ELEVATOR,zu Gleis 1/2,8.0538643,49.976129,ACTIVE,available,2992,2019-07-07T15:13:10Z
10431472,ELEVATOR,zu Gleis 3/5 (S-Bahn),13.4895769,52.4675646,ACTIVE,available,430,2019-07-07T15:13:10Z
10431473,ESCALATOR,zu Gleis 4 (S-Bahn),13.4899703,52.46752925,ACTIVE,available,430,2019-07-07T15:13:10Z
10428721,ELEVATOR,zu Gleis 7/8 Abschnitt B,11.4615702,48.1500997,ACTIVE,available,4266,2019-07-07T15:13:10Z
10456758,ESCALATOR,zu Gleis 1/2 (S-Bahn),11.5935707,48.1288287,ACTIVE,available,4242,2019-07-07T15:13:10Z
10314152,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.9183585,53.5897485,ACTIVE,available,2797,2019-07-07T15:13:10Z
10447007,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.8379705,53.6309724,ACTIVE,available,2509,2019-07-07T15:13:10Z
10249535,ESCALATOR,zu Gleis 1/2,9.97117315,53.5462448,ACTIVE,available,3517,2019-07-07T15:13:10Z
10035224,ESCALATOR,zu Gleis 2/3,7.58879,50.35085,ACTIVE,available,3299,2019-07-07T15:13:10Z
10455433,ELEVATOR,Gleis 1/2 - EG - UG,13.4119673,52.520918,ACTIVE,available,53,2019-07-07T15:13:10Z
10296756,ELEVATOR,zu Gleis 6/7,10.9079557,48.961382,ACTIVE,available,6252,2019-07-07T15:13:10Z
10428719,ELEVATOR,zu Gleis 5/6 Abschnitt B,11.4614771,48.1499589,ACTIVE,available,4266,2019-07-07T15:13:10Z
10283453,ELEVATOR,zu Gleis 1/2,11.4556261,48.290372,ACTIVE,available,6515,2019-07-07T15:13:10Z
10023259,ESCALATOR,zu Gleis 4/5,7.10276,51.50502,ACTIVE,available,2052,2019-07-07T15:13:10Z
10359074,ELEVATOR,zu Gleis 1/2 Abschnitt B/C,8.5327282,52.0293853,ACTIVE,available,622,2019-07-07T15:13:10Z
10455435,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.4121267,52.5210161,ACTIVE,available,53,2019-07-07T15:13:10Z
10455436,ELEVATOR,zu Gleis 1 (S-Bahn),13.5644691,52.6684213,ACTIVE,available,7910,2019-07-07T15:13:10Z
10023258,ESCALATOR,zu Gleis 6/7,7.10248,51.5048,ACTIVE,available,2052,2019-07-07T15:13:10Z
10359075,ELEVATOR,zu Gleis 3/4,8.5325549,52.029471,ACTIVE,available,622,2019-07-07T15:13:10Z
10455437,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3139335,52.4184452,ACTIVE,available,7762,2019-07-07T15:13:10Z
10359077,ELEVATOR,UG ; GL 5+6,8.5331271,52.0292669,ACTIVE,available,622,2019-07-07T15:13:10Z
10489670,ELEVATOR,von EG zu 1.UG,12.1315068,54.0786275,ACTIVE,available,5365,2019-07-07T15:13:10Z
10287817,ESCALATOR,zu Gleis 1 (S-Bahn),7.46892255,51.5077921,ACTIVE,available,1292,2019-07-07T15:13:10Z
10463060,ELEVATOR,zu Gleis 101,8.4006089,48.9938141,ACTIVE,available,3107,2019-07-07T15:13:10Z
10359079,ESCALATOR,von EG zu Tunnel,8.5330202,52.02918565,ACTIVE,available,622,2019-07-07T15:13:10Z
10489672,ELEVATOR,von EG zu 1.UG,12.1301284,54.0779432,ACTIVE,available,5365,2019-07-07T15:13:10Z
10249538,ESCALATOR,zu Gleis 1/2,9.97049855,53.5463326,ACTIVE,available,3517,2019-07-07T15:13:10Z
10094430,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.698720456,52.45848554,ACTIVE,available,7180,2019-07-07T15:13:10Z
10249536,ESCALATOR,zu Gleis 1/2,9.971162,53.5462113,ACTIVE,available,3517,2019-07-07T15:13:10Z
10249537,ESCALATOR,zu Gleis 1/2,9.97091105,53.54614295,ACTIVE,available,3517,2019-07-07T15:13:10Z
10463058,ELEVATOR,zu Gleis 13/14,8.4012642,48.9926369,ACTIVE,available,3107,2019-07-07T15:13:10Z
10463057,ELEVATOR,zu Gleis 11/12 Abschnitt D/E,8.4011804,48.9927793,ACTIVE,available,3107,2019-07-07T15:13:10Z
10489669,ELEVATOR,zu Gleis 1,13.09079363,52.55954384,ACTIVE,available,1757,2019-07-07T15:13:10Z
10023262,ESCALATOR,von EG zu Zwischenebene,7.10225865,51.50501415,ACTIVE,available,2052,2019-07-07T15:13:10Z
10455442,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.3474821,52.5200227,ACTIVE,available,475,2019-07-07T15:13:10Z
10455443,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.6249337,52.4573692,ACTIVE,available,538,2019-07-07T15:13:10Z
10023264,ESCALATOR,von EG zu Zwischenebene,7.10257275,51.5047118,ACTIVE,available,2052,2019-07-07T15:13:10Z
10455444,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2732792,52.4361066,ACTIVE,available,6123,2019-07-07T15:13:10Z
10103800,ESCALATOR,von EG zu UG (Kronenpassage),9.1789711,48.7822724,ACTIVE,available,6071,2019-07-07T15:13:10Z
10023261,ESCALATOR,zu Gleis 4/5,7.10234,51.50495,ACTIVE,available,2052,2019-07-07T15:13:10Z
10023260,ESCALATOR,zu Gleis 6/7,7.10285,51.50486,ACTIVE,available,2052,2019-07-07T15:13:10Z
10455449,ELEVATOR,von EG zu Tunnel,13.3087097,52.4109699,ACTIVE,available,7730,2019-07-07T15:13:10Z
10455445,ELEVATOR,zu Gleis 1/3 (S-Bahn),13.461658,52.4938342,ACTIVE,available,6251,2019-07-07T15:13:10Z
10455447,ELEVATOR,zu Gleis 2/4 (S-Bahn),13.4618988,52.4937547,ACTIVE,available,6251,2019-07-07T15:13:10Z
10455448,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3090113,52.4108754,ACTIVE,available,7730,2019-07-07T15:13:10Z
10283429,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.4679999,48.190008,ACTIVE,available,4246,2019-07-07T15:13:10Z
10463076,ELEVATOR,zu Gleis 11/12 (S-Bahn),7.4600873,51.3628377,ACTIVE,available,2457,2019-07-07T15:13:10Z
10463075,ESCALATOR,zu Gleis 4/8,7.63555,51.9567,ACTIVE,available,4280,2019-07-07T15:13:10Z
10319860,ELEVATOR,zu Gleis 1,8.370472,54.8883996,ACTIVE,available,3150,2019-07-07T15:13:10Z
10490688,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.1298028,49.4309315,ACTIVE,available,4601,2019-07-07T15:13:10Z
10360023,ELEVATOR,zu Terminal 1,10.0064,53.631879,ACTIVE,available,2458,2019-07-07T15:13:10Z
10459810,ELEVATOR,zu Gleis 2/3,8.6071,50.1242,ACTIVE,available,1877,2019-07-07T15:13:10Z
10456783,ESCALATOR,von 1.UG zu Gleis 3/4,8.6871,50.11472,ACTIVE,available,1865,2019-07-07T15:13:10Z
10455452,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.4267267,52.5445399,ACTIVE,available,5026,2019-07-07T15:13:10Z
10456784,ESCALATOR,von 1.UG zu Gleis 3/4,8.6871,50.11469,ACTIVE,available,1865,2019-07-07T15:13:10Z
10455453,ELEVATOR,zu Gleis 5/6 (S-Bahn),13.300537,52.5305734,ACTIVE,available,3067,2019-07-07T15:13:10Z
10455454,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.4148794,52.5493865,ACTIVE,available,5665,2019-07-07T15:13:10Z
10237516,ESCALATOR,zu Gleis 8/9,11.0824138,49.44532775,ACTIVE,available,4593,2019-07-07T15:13:10Z
10360025,ELEVATOR,zu Terminal 2,10.0062,53.633418,ACTIVE,available,2458,2019-07-07T15:13:10Z
10360024,ELEVATOR,zu Gleis 3/4 (S-Bahn),10.0066382,53.6329646,ACTIVE,available,2458,2019-07-07T15:13:10Z
10455451,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.45549685,52.47273907,INACTIVE,under construction,7736,2019-07-07T15:13:10Z
10428710,ELEVATOR,zu Gleis 2,8.5360829,48.0599949,INACTIVE,not available,5752,2019-07-07T15:13:10Z
10479405,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),12.37444,51.34028,ACTIVE,available,8097,2019-07-07T15:13:10Z
10237511,ESCALATOR,zu Gleis 6/7,11.0823379,49.4454698,ACTIVE,available,4593,2019-07-07T15:13:10Z
10479406,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),12.37457,51.34028,ACTIVE,available,8097,2019-07-07T15:13:10Z
10074825,ELEVATOR,zu Gleis 2/3,7.304525,51.5737335,ACTIVE,available,1033,2019-07-07T15:13:10Z
10479404,ELEVATOR,EG - UG - Gleis 1/2 (S-Bahn),12.3747841,51.3411149,ACTIVE,available,8097,2019-07-07T15:13:10Z
10074820,ELEVATOR,zu Gleis 1,7.3046271,51.5736002,ACTIVE,available,1033,2019-07-07T15:13:10Z
10479409,ESCALATOR,von EG zu UG,12.37451,51.34104,ACTIVE,available,8097,2019-07-07T15:13:10Z
10456788,ESCALATOR,von 1.UG zu Gleis 3/4,8.68672,50.11473,ACTIVE,available,1865,2019-07-07T15:13:10Z
10479407,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),12.37463,51.34094,ACTIVE,available,8097,2019-07-07T15:13:10Z
10479408,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),12.37476,51.34093,ACTIVE,available,8097,2019-07-07T15:13:10Z
10468772,ESCALATOR,von EG zu 1.OG,10.20675135,53.4893798,ACTIVE,available,2518,2019-07-07T15:13:10Z
10467440,ELEVATOR,zu Gleis 7/8 Abschnitt B/C,13.740055,51.065902,ACTIVE,available,1352,2019-07-07T15:13:10Z
10506633,ELEVATOR,zu Gleis 1/5 (S-Bahn),10.0566749,53.5649061,ACTIVE,available,2581,2019-07-07T15:13:10Z
10468775,ESCALATOR,von 1.OG zu 2.OG,10.2066343,53.48942695,ACTIVE,available,2518,2019-07-07T15:13:10Z
10283436,ELEVATOR,zu Gleis 1,11.7626628,53.0030127,ACTIVE,available,6825,2019-07-07T15:13:10Z
10468774,ESCALATOR,von 1.OG zu 2.OG,10.20662235,53.4894348,ACTIVE,available,2518,2019-07-07T15:13:10Z
10468773,ESCALATOR,von EG zu 1.OG,10.206737,53.4893732,ACTIVE,available,2518,2019-07-07T15:13:10Z
10456795,ESCALATOR,von 1.UG zu Gleis 3/4,8.6844,50.11475,ACTIVE,available,1865,2019-07-07T15:13:10Z
10456796,ESCALATOR,zu Gleis 1/2 (S-Bahn),11.5935856,48.128839,ACTIVE,available,4242,2019-07-07T15:13:10Z
10456790,ESCALATOR,von 1.UG zu Gleis 1/2,8.68671,50.11455,ACTIVE,available,1865,2019-07-07T15:13:10Z
10428709,ELEVATOR,zu Gleis 1,8.5359846,48.0600657,ACTIVE,available,5752,2019-07-07T15:13:10Z
10456792,ESCALATOR,von 1.UG zu Gleis 1/2,8.68712,50.11456,ACTIVE,available,1865,2019-07-07T15:13:10Z
10479410,ESCALATOR,von EG zu UG,12.3745,51.34108,ACTIVE,available,8097,2019-07-07T15:13:10Z
10456793,ESCALATOR,von 1.UG zu Gleis 1/2,8.68711,50.11454,ACTIVE,available,1865,2019-07-07T15:13:10Z
10445260,ELEVATOR,zu Gleis 1/2,9.395660912,51.49888876,ACTIVE,available,2825,2019-07-07T15:13:10Z
10258442,ELEVATOR,zu Gleis 1/2,7.9458866,48.4758323,ACTIVE,available,4745,2019-07-07T15:13:10Z
10259776,ELEVATOR,zu Gleis 1/2,6.5803503,51.093211,ACTIVE,available,2263,2019-07-07T15:13:10Z
10456798,ESCALATOR,von 1.UG zu Gleis 3/4,8.68441,50.11471,ACTIVE,available,1865,2019-07-07T15:13:10Z
10456799,ESCALATOR,von 1.UG zu Gleis 1/2,8.68438,50.11457,ACTIVE,available,1865,2019-07-07T15:13:10Z
10236250,ELEVATOR,zu Gleis 2/3,12.1100794,47.7882201,ACTIVE,available,5142,2019-07-07T15:13:10Z
10081167,ELEVATOR,zu Gleis 1/2,13.8743366,50.9719206,ACTIVE,available,2637,2019-07-07T15:13:10Z
10468777,ELEVATOR,zu Gleis 20/21 (S-Bahn),10.9900662,49.46994,ACTIVE,available,1984,2019-07-07T15:13:10Z
10119356,ESCALATOR,von EG zu UG,11.56169,48.14098,ACTIVE,available,4234,2019-07-07T15:13:10Z
10082491,ESCALATOR,von EG zu UG,13.49717005,52.50942045,ACTIVE,available,549,2019-07-07T15:13:10Z
10119353,ESCALATOR,von UG zu Gleis 2a (S-Bahn),11.55995,48.14143,ACTIVE,available,4234,2019-07-07T15:13:10Z
10119351,ESCALATOR,von UG zu Gleis 1a (S-Bahn),11.55965,48.14122,ACTIVE,available,4234,2019-07-07T15:13:10Z
10082493,ELEVATOR,UG - EG - OG,13.4971783,52.5092922,ACTIVE,available,549,2019-07-07T15:13:10Z
10082492,ESCALATOR,von EG zu UG,13.4972129,52.5094043,ACTIVE,available,549,2019-07-07T15:13:10Z
10553844,ELEVATOR,Gleis 2/3,10.9575085,50.2627855,ACTIVE,available,1059,2019-07-07T15:13:10Z
10454145,ELEVATOR,zu Gleis 3/4 Abschnitt E/F,8.4008048,48.9935124,ACTIVE,available,3107,2019-07-07T15:13:10Z
10475089,ELEVATOR,zu Gleis 2/3,8.9309252,48.7749399,ACTIVE,available,5226,2019-07-07T15:13:10Z
10236248,ELEVATOR,zu Gleis 1,12.1099035,47.7883518,ACTIVE,available,5142,2019-07-07T15:13:10Z
10454144,ELEVATOR,zu Gleis 1/2 Abschnitt E/F,8.4006988,48.9936899,ACTIVE,available,3107,2019-07-07T15:13:10Z
10319896,ELEVATOR,zu Gleis 1/2,11.4326915,48.1629012,ACTIVE,available,4259,2019-07-07T15:13:10Z
10236244,ELEVATOR,zu Gleis 2/3,12.1072814,47.7409185,INACTIVE,not available,828,2019-07-07T15:13:10Z
10458509,ELEVATOR,zu Gleis 2/3,9.1215822,48.8264648,INACTIVE,under construction,3377,2019-07-07T15:13:10Z
10586764,ELEVATOR,S-Bahnsteig Gleis 1,11.5030259,48.1445511,ACTIVE,available,4258,2019-07-07T15:13:10Z
10586766,ELEVATOR,Gleis 2/3,11.5026074,48.1444246,ACTIVE,available,4258,2019-07-07T15:13:10Z
10236241,ELEVATOR,zu Gleis 1,12.1070525,47.7408689,ACTIVE,available,828,2019-07-07T15:13:10Z
10246469,ELEVATOR,zu Gleis 7/8,8.67514071,49.40322436,ACTIVE,available,2628,2019-07-07T15:13:10Z
10028992,ESCALATOR,zu Gleis 7 abwärts,8.67514255,49.40342515,ACTIVE,available,2628,2019-07-07T15:13:10Z
10028995,ESCALATOR,von Gleis 5 aufwärts,8.675334,49.40361805,ACTIVE,available,2628,2019-07-07T15:13:10Z
10028996,ESCALATOR,von Gleis 8 aufwärts,8.67517765,49.4034582,ACTIVE,available,2628,2019-07-07T15:13:10Z
10271408,ELEVATOR,zu Gleis 1,12.5477535,50.8283143,ACTIVE,available,2142,2019-07-07T15:13:10Z
10081175,ELEVATOR,zu Gleis 1/2,13.8940226,50.961088,ACTIVE,available,2638,2019-07-07T15:13:10Z
10259777,ELEVATOR,zu Gleis 3/4,6.5801545,51.0932416,ACTIVE,available,2263,2019-07-07T15:13:10Z
10259778,ELEVATOR,von Empfangshalle zu Tunnel,6.580483038,51.09319548,ACTIVE,available,2263,2019-07-07T15:13:10Z
10454156,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.5925984,52.6761324,ACTIVE,available,571,2019-07-07T15:13:10Z
10236237,ELEVATOR,zu Gleis 2/3,12.1908523,47.6099631,ACTIVE,available,3172,2019-07-07T15:13:10Z
10586757,ESCALATOR,,,,ACTIVE,available,4266,2019-07-07T15:13:10Z
10586758,ESCALATOR,,,,ACTIVE,available,4266,2019-07-07T15:13:10Z
10236231,ELEVATOR,zu Gleis 1,12.1907028,47.6100748,ACTIVE,available,3172,2019-07-07T15:13:10Z
10586753,ESCALATOR,,,,ACTIVE,available,4266,2019-07-07T15:13:10Z
10505354,ELEVATOR,zu Gleis 4/5,9.1848778,48.8923352,INACTIVE,not available,3833,2019-07-07T15:13:10Z
10586754,ESCALATOR,,,,ACTIVE,available,4266,2019-07-07T15:13:10Z
10505355,ELEVATOR,zu Gleis 2/3,9.1850897,48.8923969,ACTIVE,available,3833,2019-07-07T15:13:10Z
10505356,ELEVATOR,zu Gleis 1,9.1853279,48.8924643,UNKNOWN,monitoring disrupted,3833,2019-07-07T15:13:10Z
10249505,ESCALATOR,von EG zu 1.UG,9.9863992,53.5496919,ACTIVE,available,5955,2019-07-07T15:13:10Z
10249512,ESCALATOR,Zwischenebene - Michaelisstr,9.98357,53.54943,ACTIVE,available,5955,2019-07-07T15:13:10Z
10311934,ESCALATOR,von EG zu 2.OG,8.25821,50.00093,ACTIVE,available,3898,2019-07-07T15:13:10Z
10479463,ELEVATOR,zu Gleis 1,11.4371473,48.744119,ACTIVE,available,2993,2019-07-07T15:13:10Z
10487083,ELEVATOR,zu Gleis 2/4,10.1735692,51.8870215,ACTIVE,available,5797,2019-07-07T15:13:10Z
10479464,ELEVATOR,zu Gleis 2/3,11.4373707,48.7441566,ACTIVE,available,2993,2019-07-07T15:13:10Z
10487082,ELEVATOR,zu Gleis 1,10.1733687,51.8871615,ACTIVE,available,5797,2019-07-07T15:13:10Z
10586761,ELEVATOR,zu Gleis 1/2,11.0685343,49.4428782,ACTIVE,available,2473,2019-07-07T15:13:10Z
10479465,ELEVATOR,zu Gleis 4/5,11.437573,48.7441904,ACTIVE,available,2993,2019-07-07T15:13:10Z
10479466,ELEVATOR,zu Gleis 6/7,11.437777,48.7442243,ACTIVE,available,2993,2019-07-07T15:13:10Z
10186383,ELEVATOR,zu Gleis 1/2,13.5915867,50.9830238,ACTIVE,available,6191,2019-07-07T15:13:10Z
10479453,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.523837,52.4468223,ACTIVE,available,595,2019-07-07T15:13:10Z
10553854,ELEVATOR,Gleis 4/5,11.1692369,50.355202,ACTIVE,available,5904,2019-07-07T15:13:10Z
10553855,ELEVATOR,Gleis 2/3,11.1692798,50.355366,ACTIVE,available,5904,2019-07-07T15:13:10Z
10479456,ELEVATOR,von EG zu Brücke,12.9380197,52.5517831,ACTIVE,available,6957,2019-07-07T15:13:10Z
10237548,ESCALATOR,von UG zu Gleis 5/6,7.4244,51.50943,ACTIVE,available,1304,2019-07-07T15:13:10Z
10479454,ELEVATOR,von EG zu Brücke,13.5244063,52.4471297,ACTIVE,available,595,2019-07-07T15:13:10Z
10237547,ESCALATOR,zu Gleis 1 (S-Bahn),7.42442315,51.50959585,ACTIVE,available,1304,2019-07-07T15:13:10Z
10479455,ELEVATOR,zu Gleis 1/2,12.938047,52.5519324,ACTIVE,available,6957,2019-07-07T15:13:10Z
10237546,ESCALATOR,von UG zu Gleis 3/4,7.42441,51.50959,INACTIVE,under construction,1304,2019-07-07T15:13:10Z
10348329,ELEVATOR,zu Gleis 6/7,7.1022559,51.5047485,ACTIVE,available,2052,2019-07-07T15:13:10Z
10348328,ELEVATOR,zu Gleis 4/5,7.1020844,51.5048998,ACTIVE,available,2052,2019-07-07T15:13:10Z
10501930,ELEVATOR,von Gleis 1a zu Gleis 2/3,14.80526,50.90438,ACTIVE,available,7032,2019-07-07T15:13:10Z
10461385,ELEVATOR,von EG zu Tunnel,6.8521197,51.0524311,ACTIVE,available,3339,2019-07-07T15:13:10Z
10464412,ESCALATOR,zu Gleis 11/12 (S-Bahn),13.46895605,52.5027051,INACTIVE,not available,4809,2019-07-07T15:13:10Z
10461386,ELEVATOR,zu Gleis 1/2 (S-Bahn),6.8519568,51.052395,ACTIVE,available,3339,2019-07-07T15:13:10Z
10465741,ESCALATOR,zu Gleis 2,11.57569,48.13715,ACTIVE,available,4240,2019-07-07T15:13:10Z
10464410,ESCALATOR,zu Gleis 11/12 (S-Bahn),13.4692408,52.5036615,ACTIVE,available,4809,2019-07-07T15:13:10Z
10169804,ELEVATOR,zu Gleis 2/3,7.2851251,50.7731787,ACTIVE,available,2688,2019-07-07T15:13:10Z
10464411,ESCALATOR,zu Gleis 11/12 (S-Bahn),13.4689734,52.5027394,ACTIVE,available,4809,2019-07-07T15:13:10Z
10060388,ELEVATOR,zu Gleis 2 (S-Bahn),9.1054318,48.7459628,INACTIVE,not available,6076,2019-07-07T15:13:10Z
10268575,ELEVATOR,zu Gleis 3/4,8.6370633,50.080993,ACTIVE,available,1876,2019-07-07T15:13:10Z
10268576,ELEVATOR,zu Gleis 1/2,8.6368541,50.0809243,ACTIVE,available,1876,2019-07-07T15:13:10Z
10348330,ELEVATOR,zu Gleis 8/25,7.10242609,51.50459952,ACTIVE,available,2052,2019-07-07T15:13:10Z
10060387,ELEVATOR,zu Gleis 1 (S-Bahn),9.1052695,48.745926,ACTIVE,available,6076,2019-07-07T15:13:10Z
10348336,ESCALATOR,zu Gleis 2/3 (S-Bahn),8.67905995,50.1139563,ACTIVE,available,1864,2019-07-07T15:13:10Z
10348337,ESCALATOR,zu Gleis 2/3 (S-Bahn),8.67906385,50.1139797,ACTIVE,available,1864,2019-07-07T15:13:10Z
10348334,ESCALATOR,zu Gleis 2/3 (S-Bahn),8.67961295,50.11394345,ACTIVE,available,1864,2019-07-07T15:13:10Z
10348335,ESCALATOR,zu Gleis 2/3 (S-Bahn),8.67960915,50.1139189,ACTIVE,available,1864,2019-07-07T15:13:10Z
